,desvio_padrao,max,min
0,639.6512787449112,-9620,-13236
1,284.41718935394886,-8620,-10316
2,356.94324478829964,7012,4920
3,423.44853040245636,437,-1547
4,372.6221013305572,950,-725
5,398.4367777954239,1142,-655
6,453.8040105596247,-2372,-4692
7,335.15116350685696,-13520,-15080
8,656.987909782212,9364,6116
9,461.85413833806876,1127,-816
10,280.3444258407861,928,-333
11,353.9568708190307,673,-655
12,433.67514293535436,1760,-324
13,313.0037699453474,-14508,-15916
14,769.8414382195856,9464,5660
15,524.4736800831859,1124,-1132
16,281.64565876292147,871,-274
17,271.2559269398551,947,-466
18,367.8064360502682,6068,4392
19,535.6027722108988,9684,6924
20,154.63867562805885,13564,12784
21,462.1038004604593,1266,-959
22,283.9998809858905,407,-869
23,264.70507720857944,477,-677
24,359.07973710584116,1192,-484
25,447.9507115743874,16348,13800
26,319.02855295412036,5708,3968
27,447.9922048428968,494,-1371
28,316.56876204072944,834,-703
29,315.9328922413746,663,-836
