,desvio_padrao,max,min
0,517.2340143494044,4264,1568
1,467.945836181924,15756,13092
2,1091.0676833267494,1088,-8924
3,527.5056089749188,943,-2051
4,410.01608492838426,1807,-1027
5,384.82818555817863,1203,-576
6,465.8862951407778,7540,4468
7,404.40430264773397,15960,13580
8,544.7941203794328,-1068,-4496
9,373.3469967737788,1025,-897
10,328.6074405730948,627,-1649
11,305.9950613980559,698,-509
12,511.16448076915515,6980,3640
13,356.394143610694,15780,14160
14,537.5765634772409,-2484,-5288
15,379.52700496802595,598,-1101
16,331.2614471984327,1583,-830
17,337.27586616892705,924,-483
18,1032.0650297340762,12164,1824
19,1055.513017257485,5320,-4740
20,12091.37775567367,16376,-16368
21,1388.918970134687,816,-13330
22,486.87552783026587,3603,-918
23,912.6969597845716,1015,-8253
24,486.83620407689483,4000,1388
25,7030.082009649674,16376,-16384
26,749.3188490889576,400,-6160
27,402.8124738634592,765,-1219
28,544.1105582508026,3758,-1374
29,305.65577027106815,479,-720
