,desvio_padrao,max,min
0,324.991812819954,-10824,-12456
1,287.4574083233897,-3052,-4308
2,303.1991846954737,10952,9568
3,213.0958401752601,58,-774
4,264.3504386226737,915,-470
5,263.22950366552755,664,-563
6,455.9828066934103,11036,8672
7,233.80460560048851,-3224,-4576
8,412.2505859304508,15056,12952
9,335.23670368860263,1085,-806
10,243.583943641612,604,-390
11,241.3682122815678,479,-684
12,419.4617427132062,12076,10096
13,303.2418836506593,13296,11844
14,249.8696748307005,4256,2988
15,488.7644842866552,514,-2352
16,251.46001193032657,931,-399
17,243.30408360732463,839,-280
18,325.10845205869384,14576,12984
19,261.57560742546315,8228,6908
20,204.6058298289665,-5252,-6116
21,213.83792928290342,295,-638
22,268.5004988822181,408,-949
23,239.00734110064485,549,-405
24,342.91216601339767,13116,11552
25,263.6129617450553,11396,10208
26,188.2309220080484,-3936,-4940
27,253.83212483844514,13,-1128
28,288.83050583343856,847,-431
29,256.18133011599423,303,-674
