,desvio_padrao,max,min
0,649.0134531733529,-10884,-13716
1,545.1053710981025,-9100,-12120
2,1054.0924430048817,2376,-4260
3,939.3867916891315,1241,-3764
4,646.9401329334887,2193,-796
5,453.51139081615133,1785,-425
6,830.9695647856183,2944,-2512
7,757.5689317811284,-11268,-15208
8,1135.6230895856247,13432,7796
9,945.7896592794826,1421,-3882
10,371.9812850131039,1300,-710
11,753.7559033931343,3111,-1243
12,609.9152400129054,6056,2416
13,6248.562652770635,16352,-16260
14,480.42647720540964,-160,-2784
15,511.3585703789465,772,-2045
16,433.5203860258477,1272,-749
17,476.3190342617015,1351,-1424
18,495.42171934625554,8016,5324
19,402.2157351471968,15784,13764
20,401.1792596832493,-112,-2040
21,420.83187747602966,729,-1485
22,521.3718691107146,1318,-1339
23,423.9259633473751,1174,-1272
24,535.5957520369258,6668,3888
25,341.54673120965447,15292,13408
26,406.80785833117824,-5516,-7288
27,412.67417365277413,459,-1668
28,372.589331570296,880,-781
29,561.5179907180179,1134,-1926
