,desvio_padrao,max,min
0,482.42022511499255,-11032,-13300
1,239.20137457799026,-10184,-11580
2,566.3862865571517,1492,-1608
3,466.3895564868493,1005,-1065
4,338.92765880051746,867,-486
5,282.8903566755148,920,-463
6,555.2019365960462,3476,268
7,404.0223676976313,-11820,-13960
8,640.2397988254088,12508,9184
9,709.7280566526873,1590,-1725
10,298.6116332295177,1017,-343
11,356.8323520926879,1036,-797
12,412.62034074921706,7596,4556
13,367.5022372721015,16224,14648
14,330.75086454913463,-108,-2428
15,450.964262331285,424,-1443
16,283.8126514093408,625,-645
17,259.5139302619418,783,-501
18,307.9778563468484,8608,6796
19,325.76177553543636,15152,13660
20,272.95918815823,-208,-1576
21,388.4175490371155,584,-1038
22,311.4341142200064,446,-1037
23,229.0885994544469,700,-375
24,301.96885667233965,6932,5412
25,311.6499857211612,15044,13400
26,278.43788248009645,-4632,-6112
27,390.7699266832083,181,-1328
28,288.85839714296003,724,-633
29,274.0775072858041,467,-860
