,desvio_padrao,max,min
0,502.61793999020773,-1036,-3396
1,273.2227662549371,-13540,-14680
2,445.88119493874143,8708,6800
3,359.17847527378365,380,-1183
4,455.12597937274467,1013,-1172
5,261.9112588263437,677,-465
6,482.45137205732976,2868,688
7,309.2563958918231,-11940,-13476
8,531.0415064757179,12664,9888
9,352.7346169572814,494,-1272
10,310.4566525297856,1097,-485
11,295.35657957797383,888,-729
12,414.7126446106991,5080,3324
13,6292.6034212875675,16376,-16344
14,301.55058215828404,2696,1416
15,301.5731088807488,56,-1334
16,317.76283278571145,943,-559
17,226.9982599052248,675,-344
18,407.56975550204896,6584,4816
19,283.16355415201303,15920,14616
20,276.28175763158885,2632,1364
21,290.3969109684192,365,-936
22,341.3739292916201,769,-805
23,211.50371249696775,467,-477
24,403.7887348601989,4292,2476
25,4509.249853356986,16368,-16368
26,298.80401603726807,-696,-1988
27,270.98458904520754,-18,-1354
28,323.7363841152242,830,-614
29,250.46971293950892,165,-716
