,desvio_padrao,max,min
0,598.7572342777997,-10796,-14100
1,337.55307730785097,-7568,-9776
2,616.4536965579815,6252,2224
3,378.1562474692174,337,-1501
4,453.470258782205,1157,-1262
5,387.05092998208903,942,-1142
6,466.62957471639106,-2072,-4864
7,399.08239550248265,-12876,-14820
8,728.5862200179193,10356,6620
9,526.0841571459837,986,-1402
10,409.60982214785815,1054,-969
11,284.22668769839333,735,-792
12,387.09301001180586,2572,708
13,366.71792974982833,-13840,-15456
14,845.5053296106416,10512,6372
15,595.2774696727569,949,-1940
16,410.2708393244638,1091,-849
17,197.15136798916717,803,-48
18,317.26415240300946,5700,4124
19,621.4520493167594,10244,7292
20,181.39193366850688,13336,12232
21,394.39724580681343,925,-1312
22,197.332222153403,581,-378
23,464.1373265532519,1663,-715
24,294.3958559490945,396,-1208
25,502.03401319034157,15724,13256
26,350.1056731902527,6312,4796
27,436.3778063788304,523,-1567
28,258.3050065329745,959,-302
29,387.65934065877997,794,-1237
