,desvio_padrao,max,min
0,639.9696130286187,-9584,-13392
1,395.9537346711103,-10728,-12448
2,595.9668863284268,-500,-3784
3,327.16536781878364,697,-953
4,577.1766627298786,1391,-1068
5,283.011889502897,1030,-386
6,882.8205443916675,4604,-496
7,585.5683816600756,-13132,-15980
8,828.3728860845217,10664,6416
9,885.303522866593,1566,-2833
10,463.5519469272025,1314,-672
11,588.4946793302382,2378,-1021
12,607.7726877706829,8988,4344
13,8955.89505423104,16292,-16352
14,491.0174432746764,3056,692
15,617.2639545607697,1339,-1462
16,362.6393712767548,583,-938
17,419.1224694525456,1189,-703
18,562.26493968591,11896,8020
19,545.4567260562472,15376,12560
20,386.04533619770615,2656,572
21,547.1443190786139,1078,-1436
22,348.22087588196086,288,-1335
23,381.150271021811,819,-857
24,427.6791395427184,7524,5296
25,516.9258345256115,16284,13292
26,453.3092172016801,-1740,-3764
27,500.69315952986614,888,-1687
28,406.5841679160663,970,-766
29,456.49100757846253,684,-1129
