,desvio_padrao,max,min
0,632.8714447658388,3216,-536
1,417.93138384189336,16108,14060
2,614.6067607828603,6440,3100
3,712.1668383181009,1280,-2667
4,578.3741854543649,1318,-1611
5,544.7127834005734,1267,-1416
6,641.352185308509,9056,6276
7,512.0941101008681,13768,11340
8,832.6385664860834,-3924,-9000
9,890.6573675662264,1094,-3057
10,399.2826341077207,1244,-452
11,581.1764251068689,973,-1464
12,500.88381886421524,8328,5536
13,560.3059164420808,-12696,-15984
14,416.9485551000267,-4024,-5896
15,649.8717623500809,780,-2424
16,571.6405663526689,1216,-1528
17,485.1455092031668,947,-1351
18,451.3792197254987,3092,1180
19,474.62915881770266,-13968,-16200
20,414.9591035270825,-6000,-7732
21,678.9071791489614,1071,-2300
22,456.61649729285955,1073,-1476
23,359.1689903095756,705,-1021
24,471.2761975742038,7744,5072
25,6947.577494465248,16364,-16296
26,442.02657657656744,-1816,-3764
27,660.4612372425804,599,-2607
28,502.31016105589583,1220,-1308
29,407.2073097330155,618,-1134
