,desvio_padrao,max,min
0,637.563306346907,-12692,-16268
1,278.5618380180602,-6708,-7944
2,388.7064475925245,3228,1440
3,354.33508152594766,536,-1172
4,543.108567783643,1701,-666
5,588.1396011152455,1075,-1418
6,463.05277625773937,-1988,-4344
7,436.6498991182753,-11472,-13464
8,676.7708457077624,12416,9056
9,624.2719900812466,1241,-1698
10,511.8462663730195,1614,-847
11,339.2086962328649,1057,-788
12,516.3436065257321,3928,952
13,388.36515600656037,-12620,-14540
14,850.4326193179563,12276,8380
15,713.3151799169844,1197,-2191
16,501.54517832394714,1607,-760
17,264.78575093837657,1030,-379
18,263.5257437139681,6152,4688
19,665.7788221323956,10476,7536
20,244.51215429912682,13380,11980
21,581.1926375135872,775,-1641
22,261.4230431694957,664,-570
23,443.1167939719731,888,-1442
24,220.48430692455187,1188,-48
25,6222.382633557663,16368,-16344
26,300.64904722948984,4512,2996
27,457.56049261272545,442,-1582
28,220.9367556564548,575,-324
29,497.48168046672833,920,-1417
