,desvio_padrao,max,min
0,345.4060821699583,-14428,-15940
1,246.05915061220543,-3216,-4432
2,272.87264721844144,3428,2272
3,256.1091320121171,400,-807
4,460.54615610164416,1421,-813
5,317.5120374096075,775,-502
6,393.3833936505201,1996,492
7,361.72212760626076,10712,8904
8,197.31637945188433,14300,13416
9,350.69820130704977,848,-818
10,454.94086033241723,1801,-396
11,313.68963180188155,509,-936
12,404.4840664352553,4868,3416
13,341.9784203718123,12252,10696
14,162.58619375580452,11904,11216
15,273.6242553210516,313,-899
16,365.32033888082384,1338,-299
17,373.5640833913239,879,-773
18,364.6169957640483,7792,6452
19,310.55847500913575,8896,7332
20,184.1613683702421,12684,11756
21,227.13427658545947,522,-586
22,373.4869040542118,1118,-615
23,327.6344321038313,812,-677
24,377.18168354256017,3824,2416
25,328.8451939743076,12064,10572
26,207.6006319836238,10856,9940
27,296.65075492909165,278,-1062
28,373.1994105032857,1402,-255
29,337.8421375435575,423,-1023
