,desvio_padrao,max,min
0,566.5156040216368,-11012,-13760
1,531.113703833746,-6520,-9224
2,327.0441780555037,7204,5868
3,475.44576252186744,266,-2061
4,602.046659321352,1259,-2006
5,456.6211614675781,619,-1540
6,676.8821274047647,2280,-860
7,3194.187850706342,16324,-16224
8,286.7592607048637,6324,4688
9,469.8571485036702,428,-1788
10,534.4825440554631,1605,-683
11,362.8136155107743,256,-1228
12,624.9616628242088,5664,2888
13,294.54372578617256,16344,14684
14,355.8228772858766,68,-2040
15,565.1342207829924,219,-2287
16,552.183690088724,1674,-770
17,430.5278207038426,715,-1250
18,581.2326914412162,9248,6420
19,286.8346729389597,15052,13624
20,254.01632703430698,640,-988
21,391.13578000484694,352,-1417
22,580.8544254802574,1534,-1178
23,374.62665735369126,542,-993
24,602.3624477007178,8624,5824
25,251.53776972852404,14668,13328
26,311.0511212003583,-3924,-5524
27,345.09963474335933,238,-1577
28,496.6832200709019,1337,-865
29,534.4010052385754,485,-1881
