,desvio_padrao,max,min
0,3136.2388426903963,15788,-16192
1,306.13663877425716,-4784,-6328
2,601.080073201566,3728,224
3,634.980526551799,1122,-2184
4,787.0237960824311,3258,-1303
5,555.164005587538,1456,-1127
6,579.2528760394721,-3996,-6488
7,533.8234974221349,-11324,-14672
8,936.0116059109523,10752,6084
9,701.6434715010181,1218,-1755
10,425.464547994307,1120,-1036
11,470.444935247474,1032,-1431
12,671.716048341857,6936,3504
13,402.67833515102353,-13028,-15132
14,975.2756295529997,10768,6208
15,662.484276870025,854,-1996
16,368.5777284372999,1252,-784
17,576.8654016319579,1942,-695
18,403.64899405300145,9592,7476
19,636.1385962194088,12420,9328
20,242.2282262660568,9904,8544
21,943.2928140826687,3256,-2480
22,290.9337443474029,446,-758
23,429.2540273544326,1178,-957
24,407.5820918538988,4732,2668
25,3127.030178044337,16068,-16244
26,343.6314304600207,6176,4136
27,540.1158856208546,706,-1870
28,285.59996498599224,732,-712
29,547.6812447948168,988,-1559
