,desvio_padrao,max,min
0,860.3904034797226,-8652,-15564
1,1124.5690346083695,2316,-9924
2,1059.9562285302163,11896,-916
3,413.960272973144,495,-2057
4,477.1483805903568,816,-2158
5,486.2129471743837,1361,-1325
6,484.1320464501395,-680,-2816
7,668.0741264261025,16032,12952
8,299.83712645367984,9188,6856
9,508.76237636051667,707,-1790
10,347.2145300819077,660,-816
11,457.2879901112646,984,-1431
12,491.8835943594785,1884,-432
13,11340.758191514356,16344,-16368
14,282.4558131814603,4864,3576
15,479.4268013993377,486,-1699
16,327.33757178179224,825,-908
17,521.4832054822092,1550,-1061
18,610.6055682680924,5536,1248
19,343.66080719220804,-12580,-14208
20,958.3109307526446,11756,7192
21,596.6495168019496,1043,-1929
22,471.5698738257142,1231,-1112
23,608.6506301647933,2040,-537
24,1218.898946426651,4432,-10604
25,6474.1859517316925,16260,-16240
26,567.5509929512942,8044,1448
27,633.6824756926768,400,-5172
28,361.46679778369685,1408,-526
29,756.8555413023016,755,-5909
