,desvio_padrao,max,min
0,885.8614419874025,-8520,-13788
1,488.4884440803078,-3456,-6404
2,354.92036515252266,11304,9304
3,591.1666732825862,1617,-1097
4,610.0599285316156,1697,-1269
5,691.7388041016638,2537,-1851
6,745.0097491979551,-5172,-9088
7,593.4987447332976,-11356,-14628
8,1141.707697092386,10176,3764
9,620.5167926817129,1703,-1839
10,596.0985719660802,2117,-1636
11,597.3906306597049,855,-2632
12,1071.483126138718,2420,-3188
13,11709.79681538497,16360,-16380
14,1240.6597573871734,8356,1956
15,638.1550379022327,1009,-2065
16,426.1173903984676,1759,-929
17,836.7846009577374,1775,-2781
18,744.056207554241,7388,3800
19,888.0388856350829,10764,5532
20,281.38234770504,14140,12744
21,632.4693082672076,1151,-1512
22,761.5979264677655,1520,-2672
23,491.8031039958979,1775,-1399
24,961.3609444948344,7044,1996
25,419.56458191796884,-13212,-15208
26,1294.3279949070095,9844,3408
27,784.5811628506002,1563,-1974
28,485.80293329703153,2010,-1214
29,714.9320090749889,1473,-2577
