,desvio_padrao,max,min
0,438.6751399384287,-8060,-10488
1,412.2524954442362,-3328,-5976
2,337.4521263823952,13344,11272
3,366.49590229632855,711,-1844
4,325.52902113329316,824,-767
5,415.1300538385531,1033,-844
6,355.7357581126755,-484,-2068
7,261.7443607797502,-13832,-15140
8,414.7481471929681,9608,7480
9,364.30086727868223,627,-1026
10,299.92091941043395,842,-488
11,223.77872910533745,300,-804
12,334.4074903467325,2788,1180
13,258.37230811369864,-14464,-15692
14,484.20437833625584,9416,6760
15,369.54934393122653,389,-1350
16,298.4314626509745,1206,-408
17,207.91101461923566,569,-582
18,279.0168425023837,1976,596
19,218.35259192416288,-14460,-15484
20,424.8686874788491,8192,6328
21,337.1910586003134,467,-1046
22,272.7003784375812,750,-650
23,214.04665005554278,485,-693
24,357.5543595035586,3480,1976
25,187.20229058427674,-15452,-16320
26,485.5429950066214,5088,2928
27,333.21074772581994,173,-1309
28,327.6842632779304,1280,-497
29,248.41337705526243,306,-803
