,desvio_padrao,max,min
0,498.14976703798624,-9772,-12384
1,248.00401287075982,-3292,-4532
2,346.71605904543856,11836,9980
3,260.3338416341602,52,-952
4,363.109522183046,858,-780
5,299.0029036648307,516,-637
6,410.85013131311035,11364,9464
7,305.1871976345011,-3104,-4696
8,546.3051220700753,14848,12288
9,318.6871280739151,646,-987
10,248.807259540392,783,-433
11,310.5526203399353,723,-575
12,445.12505388935364,13124,10944
13,425.0716645461092,11788,9848
14,475.4160098271828,7416,5280
15,779.9600996845928,35,-3618
16,368.62193898356077,1453,-308
17,215.026521852538,670,-272
18,324.8159700507351,15024,13268
19,330.28861076337466,7812,6432
20,292.3238614961153,-5064,-6408
21,455.92312279593796,273,-1660
22,269.83129451566583,481,-759
23,225.00054644378088,503,-527
24,313.30294859767923,13568,11864
25,358.32449874380626,11496,9820
26,311.46322030056774,-3156,-4592
27,402.54517398672164,-135,-1871
28,267.059258405321,1038,-384
29,279.66513118370693,315,-890
