,desvio_padrao,max,min
0,337.8061834839617,-6420,-8148
1,256.7459008436162,-5104,-6224
2,221.7186108561931,13604,12688
3,233.68117082897373,-73,-1388
4,275.03869255070276,917,-362
5,276.98435677850114,819,-579
6,325.9396238569346,-1660,-3128
7,206.85291005929795,-14188,-15308
8,362.2357331904184,7880,6296
9,306.5653111491905,752,-787
10,262.54646426870806,743,-559
11,196.77749973002503,549,-271
12,315.5330727514947,1460,200
13,183.27804014665804,-14964,-15940
14,399.24003005710733,7336,5528
15,293.2277058874212,500,-911
16,295.77069090766923,816,-637
17,176.57839618707607,886,88
18,256.82727581002763,476,-800
19,143.9987555501783,-15088,-15804
20,378.49175208979125,6600,4976
21,289.9367894903991,765,-567
22,244.9887842330746,591,-612
23,155.38616283311717,662,-196
24,312.1755301108657,2688,1404
25,12221.644614633498,16376,-16380
26,414.9731075624058,2752,884
27,296.9131819236054,349,-969
28,325.2401881686825,831,-582
29,210.99854857320702,648,-279
