,desvio_padrao,max,min
0,446.37867153348634,-11760,-14204
1,407.3989513977669,5540,3596
2,264.77360593533484,8816,7484
3,591.4393818473708,1723,-1583
4,486.68067672756433,759,-1541
5,263.1492449162642,809,-620
6,531.4421676908975,284,-2116
7,710.0653220655125,9672,6568
8,161.8153565024037,15568,14684
9,550.5282258885552,815,-1367
10,345.76301363795403,1105,-567
11,282.4256673887839,625,-841
12,467.510641590114,3492,1376
13,808.1042101115424,14308,10856
14,224.04976590034633,11448,10504
15,619.6649769028422,916,-1678
16,277.2763790877254,1122,-257
17,302.4297108420401,1031,-493
18,477.6354492706755,6176,4008
19,817.4951508113061,10672,6588
20,188.56739484863232,13200,12148
21,734.2258075006625,2130,-1328
22,349.60433292509407,943,-677
23,327.84830699578123,1135,-516
24,440.8807258204876,3260,1168
25,766.6656439413468,15864,12564
26,276.5652183482225,7312,5940
27,640.7944577631739,1233,-1679
28,260.2511333308656,1110,-101
29,448.12657810042913,1158,-1110
