,desvio_padrao,max,min
0,474.4359176959519,-12920,-15700
1,264.06951811975574,-6288,-7804
2,322.5528074594918,3388,1952
3,225.66288219377154,148,-888
4,282.4489467142691,589,-814
5,307.36740230544945,619,-884
6,376.1516694100931,-1532,-3332
7,402.51809599072686,-11744,-14480
8,721.9809814669636,12184,7436
9,714.1270740561514,985,-3103
10,177.84587034845651,532,-389
11,251.14498681040797,366,-887
12,419.2990646304855,3228,1132
13,443.6289242148217,10408,7420
14,249.56847236780527,14980,13788
15,282.35218770181325,187,-1240
16,252.85788478906488,735,-367
17,158.7006616243297,779,-56
18,441.2206704133431,8060,5744
19,349.0397432958029,6808,4948
20,249.46410082414664,14340,13216
21,274.842889484156,337,-955
22,247.88108116594944,433,-586
23,191.70406777113521,661,-298
24,400.51254362379217,2568,528
25,412.8339734081971,10916,8380
26,293.16361029295564,13100,11780
27,275.2986689034293,37,-1383
28,246.39943912273827,818,-188
29,162.8330740359587,458,-400
