,desvio_padrao,max,min
0,320.35215373085913,-14124,-15824
1,311.8109042352432,-4444,-6012
2,388.04652092242753,-2564,-4284
3,265.50842001714375,533,-774
4,219.53853055898864,1028,-193
5,196.97353527821954,533,-436
6,246.78695265349828,-2384,-3676
7,270.822155666777,-1544,-2844
8,4516.314237251434,16276,-16364
9,236.41816427677463,275,-697
10,171.279356315932,806,-126
11,241.3955293703676,331,-1086
12,246.12788870828922,2096,824
13,301.52598296000957,1532,-32
14,203.118924770687,-15044,-16092
15,229.31818309937833,132,-925
16,160.2737732756049,626,-174
17,251.87744857370618,655,-790
18,255.68143929507283,5732,4552
19,257.56465285438526,-1836,-3064
20,231.9805888431185,16072,14928
21,221.98641287249993,320,-781
22,200.2256454603156,525,-403
23,243.46293742580207,479,-850
24,256.7954485577967,2060,808
25,292.3223535756374,2792,1172
26,208.70472538972376,16296,15096
27,222.83126777900807,-25,-1075
28,201.9936692077254,752,-223
29,266.68638810408004,244,-1222
