,desvio_padrao,max,min
0,339.4800235654522,-11532,-13260
1,300.31150494111944,-7852,-9372
2,290.78122360290047,5860,4584
3,265.57425402323923,94,-1467
4,324.2607074562072,765,-551
5,270.7818819640635,601,-630
6,270.8591840791078,2048,768
7,7013.711031287216,16364,-16372
8,277.9306935190858,5228,3724
9,311.1453581527451,567,-970
10,194.55692842970154,522,-305
11,224.76119415949006,498,-553
12,273.339861710655,5560,4292
13,224.89086775589624,16272,15040
14,328.8442281689006,-656,-2216
15,354.70520309124305,299,-1408
16,303.99549338764876,768,-491
17,200.24716202733063,657,-524
18,255.78464692002137,8636,7468
19,309.1512277187332,15060,13260
20,345.4918603961604,600,-824
21,445.5034886507624,438,-2233
22,256.78926983034165,498,-599
23,254.52349420043723,593,-963
24,251.930463421953,8160,6932
25,220.87654832507684,14648,13292
26,349.9369977581679,-3492,-5224
27,251.86692041631827,-30,-1259
28,264.8992072468319,857,-695
29,372.1685020256282,324,-1816
