,desvio_padrao,max,min
0,395.43430099069553,-10660,-12568
1,288.2839267111505,-4492,-6232
2,259.0953214552513,10316,8876
3,241.32552185792534,274,-874
4,358.71704392180754,715,-944
5,447.4534836158949,1077,-1391
6,732.4292195154422,-3932,-7436
7,460.5903880890265,-11732,-13868
8,675.5609035460828,10256,7044
9,795.5532703094118,1067,-3483
10,486.7291874338337,1524,-999
11,1031.699651061296,3160,-1524
12,534.9719618821158,2700,-8
13,344.94246708690423,-14508,-16096
14,673.0465136972333,8744,5372
15,613.516456095515,363,-2463
16,414.24853542287866,1264,-918
17,389.19478657864886,2235,-86
18,334.28670568839556,6172,4360
19,443.1420088414097,8068,5864
20,233.7059485764109,14400,13464
21,390.8046646343925,449,-1515
22,309.6632390194225,936,-602
23,393.20164038315,1112,-812
24,469.9309498213541,6744,4164
25,273.4573282982191,-12976,-14180
26,666.365117934605,8796,5400
27,488.3073269980699,493,-2262
28,358.0785947246777,870,-818
29,333.9523169555797,702,-606
