,desvio_padrao,max,min
0,481.9853010206846,-2804,-4996
1,367.98851286419256,-13128,-15300
2,535.5335343374866,7504,5360
3,614.5888201879367,466,-2274
4,403.14723600689615,860,-1278
5,469.4884092285985,1088,-1354
6,566.1900232254186,1972,-532
7,414.7459945557039,-11620,-13424
8,715.0929438891143,12844,9388
9,830.3788653379854,1091,-2371
10,255.6777806145853,904,-259
11,407.99953664189377,997,-594
12,437.00398899781226,4092,2172
13,12268.313248755918,16308,-16364
14,347.8935377381994,3456,1788
15,713.4223273069045,968,-2251
16,259.32263379813185,1056,-220
17,370.2865976510627,827,-717
18,489.47987251775737,7288,4316
19,4390.639147276853,16184,-15944
20,368.55566743709153,2812,1028
21,643.6641120180617,869,-2073
22,318.5551850150928,964,-521
23,279.69106242423976,432,-801
24,436.30912160989715,3848,1764
25,9136.605174001994,16372,-16372
26,367.86097156398637,-32,-2196
27,712.8400869760342,1654,-2238
28,234.57364280754135,1019,-119
29,466.7190310025937,521,-1272
