,desvio_padrao,max,min
0,475.6864093076446,-7280,-9692
1,373.63829354069156,-4420,-6464
2,289.7907769408819,13212,11604
3,801.8855586054659,555,-3558
4,375.44936755839666,835,-1099
5,572.0479849628001,2416,-990
6,383.19686637549637,-332,-2248
7,249.60647106996245,-13864,-14936
8,544.7411700982403,10136,7092
9,369.3951412782794,875,-1138
10,344.6595553586176,886,-1013
11,201.0364554005069,445,-414
12,414.1315327284316,3360,1472
13,246.76978421192496,-14352,-15540
14,542.6169241739517,9704,6632
15,319.05540130203093,527,-1165
16,448.5089273359004,810,-1522
17,238.92868622247937,1053,-31
18,363.3076932849069,1604,-44
19,232.89655729529363,-14516,-15764
20,507.3426849773238,8064,5484
21,310.1991636029988,705,-972
22,288.4490221858968,610,-969
23,236.40131894725124,707,-173
24,390.7406300859945,3472,1616
25,3207.511498716723,16340,-16352
26,557.0929387454127,5096,2368
27,341.1700565700337,428,-1404
28,376.83085476112484,1046,-788
29,211.91073969952538,440,-399
