,desvio_padrao,max,min
0,361.6872549593087,-13448,-15156
1,251.57233552201242,-6744,-7920
2,221.6918906951718,2232,988
3,211.83672462535856,265,-654
4,255.845966159328,725,-682
5,314.0551026492007,463,-745
6,334.0701219804009,-660,-2144
7,218.46656860947857,-12964,-13944
8,460.9235442022896,11124,8720
9,359.0481988535801,468,-1350
10,211.89113148029577,751,-294
11,198.57416020217735,550,-296
12,345.7241351135324,3644,1748
13,317.4675063687621,9116,7444
14,138.2975054004952,15028,14312
15,173.78743798100024,153,-778
16,248.13182302961468,868,-180
17,201.58263094820447,676,-248
18,372.390625016259,8228,6364
19,239.4778453218585,6316,5064
20,167.0805841502836,14080,13168
21,198.96270605316968,250,-711
22,265.11763351388004,614,-462
23,180.94620498921773,500,-315
24,355.0651343063692,3388,1700
25,301.70104143008854,9528,7996
26,143.36323657060763,13184,12528
27,177.85623407685208,-93,-908
28,252.2504428142793,996,-78
29,225.6625808591225,359,-647
