,desvio_padrao,max,min
0,386.34769004097853,-9632,-11868
1,375.83633884977115,7328,5456
2,246.48551762730403,10408,9080
3,394.92268749718596,304,-1656
4,428.1480906181879,904,-1301
5,654.6152812148523,1908,-1648
6,356.3296810539363,-1176,-2868
7,551.5521008934695,8348,4852
8,165.90985504182683,16260,15292
9,579.911206565281,764,-2831
10,367.3021644368571,852,-803
11,427.3646808055154,908,-1168
12,350.2449405773051,1420,-76
13,453.81988321359387,13280,10640
14,169.070323830056,12016,11284
15,432.6176422662395,367,-1650
16,350.52872221830836,1018,-810
17,404.17753265118535,1251,-822
18,300.84845088515914,4052,2676
19,368.7630003132093,9632,7924
20,157.4957777211821,13768,13056
21,448.0333330233365,524,-1661
22,384.1985741774688,989,-1007
23,485.81334635845485,1638,-1089
24,336.95484326538474,1356,-180
25,371.9944494209558,14616,12744
26,205.8667530224344,8260,7316
27,442.265002458933,253,-2008
28,370.8010981645012,1014,-935
29,471.6795539346602,1240,-1341
