,desvio_padrao,max,min
0,642.8805811346303,-1624,-4808
1,367.9891824497019,-8500,-10160
2,208.10078712008755,13248,12336
3,242.00784512077288,182,-813
4,374.5983763979764,922,-775
5,545.4693805338665,1225,-1219
6,367.2139430904006,6176,4600
7,574.3178715659125,14932,12492
8,330.932732741867,9128,7556
9,580.8335433667721,1055,-1266
10,299.46863341592217,830,-374
11,253.27340957945032,264,-954
12,359.96245137513995,6724,5212
13,406.8892724071255,16136,14488
14,458.44101038192474,3116,1076
15,546.1702748227882,560,-1504
16,345.0569302303607,986,-530
17,248.69898974463084,587,-573
18,312.169725630145,9136,7808
19,435.60117355213816,14748,13052
20,430.1041269274221,3788,1824
21,559.2654406451377,839,-1397
22,274.2467786501785,604,-477
23,245.89646927111417,466,-746
24,289.6191678739513,7820,6512
25,297.1066313632195,15300,14096
26,530.0784847548522,-1292,-3500
27,561.2977017590576,521,-1655
28,299.23101761014016,825,-437
29,219.4439563988947,51,-784
