,desvio_padrao,max,min
0,527.2371747136198,-11032,-13484
1,380.3246171364667,-9628,-11752
2,716.6320115652105,424,-2828
3,537.5048408154107,1027,-1417
4,438.22466601048376,1168,-797
5,321.38897476422557,1028,-579
6,564.7151933497097,2656,-116
7,530.9244390683103,-11608,-14100
8,848.5795038769202,12780,8836
9,634.2007482650899,1335,-1935
10,307.02438600215453,940,-626
11,385.3076862716341,1107,-749
12,439.8040218097147,7052,5096
13,399.6614567355727,16280,14316
14,488.39740539851357,1132,-1288
15,475.86106123531476,781,-1228
16,296.26202659132673,821,-370
17,334.83608094110764,1047,-609
18,407.025618849723,9924,8012
19,363.4820138603835,14524,13004
20,397.8129711309072,1392,-316
21,425.6523195050157,765,-946
22,349.4372440081337,800,-766
23,315.79580918688583,911,-748
24,425.6226986428238,8656,6616
25,305.9662726510881,14584,13100
26,442.1077081436152,-2956,-5356
27,400.5487599531423,460,-1231
28,317.0649679482109,903,-345
29,400.514586376077,934,-1061
