,desvio_padrao,max,min
0,403.8596508689622,-11716,-13784
1,408.8658948848632,-7024,-9104
2,311.031121272454,5936,4460
3,304.9323695510203,601,-692
4,365.4518478541325,1080,-779
5,329.1897270572094,956,-753
6,466.9308728280879,888,-1196
7,6308.0041597957115,16376,-16364
8,229.30041430403045,5012,3764
9,276.917298123465,564,-743
10,308.2528144234858,826,-965
11,248.0787171443774,518,-606
12,475.9026186101522,5592,3544
13,237.2903706432269,16288,15032
14,288.7598310014743,-480,-2080
15,267.5990949162572,206,-1006
16,402.3439736096466,979,-1161
17,222.1750505794924,845,-207
18,431.2371987665257,8944,7244
19,299.7051217446909,15164,13552
20,253.86112423921864,1296,120
21,240.4450080579757,358,-800
22,381.22879429549914,756,-1367
23,253.1030928297795,661,-465
24,418.0383350842361,8952,7144
25,204.8023437365891,14392,13332
26,313.6690204658408,-3672,-4944
27,241.03388475482032,-30,-1020
28,430.1715583345789,1111,-1021
29,215.15524069843153,444,-422
