,desvio_padrao,max,min
0,922.2388965989235,3764,-5108
1,3127.4414601076064,16280,-15660
2,583.4252994171576,5876,1928
3,432.06206730052105,776,-1359
4,531.3718489908925,1065,-1439
5,360.5182518264506,946,-663
6,615.0091914760297,8980,5548
7,498.3728788768506,13736,11208
8,829.2009406651683,-5180,-9316
9,1004.5597966771315,2128,-2945
10,644.8279754322078,1228,-2259
11,721.7076094929303,1168,-2232
12,387.44924828937275,6004,4040
13,3157.6811238628898,16220,-16360
14,413.8938994476725,-3420,-5800
15,411.9448908531335,697,-1102
16,343.969971218419,1383,-419
17,301.32425989289345,856,-255
18,390.06595544856253,1628,-532
19,6962.604957456657,16256,-16376
20,337.23771082131367,-4364,-6012
21,430.3089676035115,1012,-882
22,342.3914921548139,1026,-944
23,316.4517694689035,794,-479
24,363.011766200491,5492,3712
25,13058.132160458475,16376,-16384
26,394.437434328944,-216,-2376
27,438.17429077936555,611,-1233
28,335.31659949963705,1330,-405
29,329.0923450948077,639,-863
