,desvio_padrao,max,min
0,500.14573716067997,-2464,-5128
1,306.52236720996405,-12908,-14424
2,430.0260457228143,8684,6688
3,384.34793755138065,599,-1208
4,386.28167067568717,1090,-571
5,366.79878189546923,953,-1042
6,422.23891625476693,3100,736
7,431.34635549636914,-10240,-12856
8,706.8348197422082,14712,10356
9,677.8293209945996,1428,-2197
10,245.39963549280182,777,-262
11,260.51747177492723,396,-766
12,389.8365831986526,4704,1752
13,10023.755295576604,16360,-16368
14,321.60600989409386,1768,200
15,388.1367264251091,311,-1597
16,228.81968971222736,636,-334
17,247.67425764499626,1125,-293
18,310.13737343312886,6472,5068
19,346.3535765659134,16252,14660
20,316.3289705354222,1612,108
21,351.5101106653975,458,-1138
22,249.07120969714666,374,-732
23,219.41416066425612,749,-408
24,371.64115165035207,5756,3084
25,3168.5779765693005,16324,-16088
26,305.8838341593096,-1816,-3364
27,355.91394971256744,158,-1609
28,250.65675255217045,761,-431
29,247.1446562238399,559,-773
