,desvio_padrao,max,min
0,496.34124390382874,-12504,-15392
1,413.113446888382,-6776,-8816
2,320.135381362323,3532,2176
3,322.71028663493206,165,-1153
4,369.50259687856055,750,-1023
5,322.5524397675516,1083,-364
6,419.368202895737,-368,-2584
7,474.6305864564567,15976,13112
8,284.26684928074184,8580,7404
9,323.2828637586595,655,-790
10,324.3213838154986,922,-429
11,344.01088282204097,1006,-715
12,446.0591602018727,2916,708
13,6909.104942204887,16240,-16316
14,286.18651261022063,5800,4468
15,312.1701580868998,476,-858
16,367.095592318949,1176,-376
17,313.9522796540901,1142,-238
18,466.08396840054473,984,-1116
19,228.26012880045434,-13436,-14592
20,549.7669091533247,10264,7724
21,310.6470640453568,740,-917
22,453.3713792245823,398,-1553
23,433.0274430102554,1158,-607
24,397.77210761942575,348,-1528
25,451.99448492210615,16120,13520
26,332.4811068316514,5552,4080
27,303.05645200193317,263,-1117
28,362.3048572680195,1295,-323
29,338.251045231201,858,-596
