,desvio_padrao,max,min
0,459.0651701011524,-11660,-13632
1,320.1796995438655,-8144,-9524
2,256.4373108578391,5484,4284
3,280.5808722988792,614,-899
4,376.60927975821306,1279,-690
5,369.8962420733685,811,-1190
6,379.88970820489465,1308,-652
7,9613.32507520681,16328,-16364
8,242.36082521727806,5356,4264
9,400.34350388135437,982,-786
10,235.42361818645128,1020,-425
11,331.32064514605787,337,-1202
12,364.16726706281554,5244,3608
13,278.3042680233273,16284,15128
14,341.348692102372,-844,-2636
15,439.058461255446,836,-893
16,313.64767112159467,583,-711
17,266.29024841326805,563,-635
18,303.3170723846582,7960,6568
19,299.266570134387,15392,14020
20,333.4421688988961,-24,-1656
21,484.72640736811525,1094,-1155
22,278.8552628156765,525,-947
23,216.08574594359527,425,-460
24,350.72769152149937,8468,6816
25,212.80287216106836,14320,13344
26,302.4457214112972,-4668,-5964
27,402.2179104664535,494,-1165
28,311.4808942776426,942,-508
29,264.8966928823386,457,-907
