,desvio_padrao,max,min
0,658.8785186967322,3484,500
1,331.2355029280527,14856,13496
2,428.96269115157327,-7476,-9668
3,329.99915924135325,347,-1288
4,404.4798753955504,1563,-471
5,340.9494601843505,1470,-64
6,475.44109035715456,7300,4984
7,380.18668887797736,15628,13892
8,663.4641440198558,-1492,-4668
9,518.9471510664646,1317,-848
10,377.4177415013767,777,-880
11,391.9639701554213,1212,-854
12,594.745335753043,5920,3108
13,314.94898380531407,15924,14432
14,659.2317953497086,-2256,-5448
15,458.9781008937137,1152,-815
16,294.25974852160806,528,-850
17,402.01827060470777,1485,-608
18,510.9558039595988,4252,2016
19,540.872685943744,-80,-2248
20,16108.376980738936,16368,-16376
21,392.2260484720514,1347,-504
22,398.669963754482,794,-1105
23,331.4429511997502,996,-613
24,578.9095556302383,3948,884
25,4507.032691960422,16364,-16292
26,671.313644729496,-288,-3324
27,478.41020056014696,1137,-947
28,321.4457545216611,878,-747
29,410.24129716546094,1146,-947
