,desvio_padrao,max,min
0,440.70075833835364,-12924,-15076
1,425.23983820898064,-6376,-8524
2,269.880243070885,3668,2236
3,285.2441359607591,241,-906
4,434.73858167869116,1264,-902
5,372.47494130478094,820,-1112
6,398.6047887318967,-1004,-2852
7,3161.105770074769,16112,-16384
8,230.10780082387473,6912,5756
9,381.1712028734595,831,-984
10,319.07688274144834,1079,-515
11,300.28661308822944,622,-879
12,415.2681177263673,1520,-292
13,12580.880634295834,16368,-16384
14,248.77801832155507,3820,2608
15,378.1884715323829,463,-1164
16,306.8541182712072,1066,-514
17,320.35283110970005,969,-730
18,475.4707242302096,2980,52
19,272.5544319947852,-12124,-13880
20,677.1610195514801,11884,8148
21,520.3607244979199,1236,-1524
22,431.6452103290387,1050,-1184
23,422.16021413676583,1413,-500
24,483.36016550808154,1672,-516
25,3189.763445774624,16256,-16312
26,239.7110627401247,4080,2908
27,381.86838256132177,315,-1246
28,551.0738785317265,1769,-1209
29,407.3824467254327,818,-1280
