,desvio_padrao,max,min
0,3066.8668311486886,15044,-16228
1,245.7267946317617,-2948,-4196
2,257.3057822902548,2120,684
3,203.38771250987608,77,-750
4,218.34172551301322,474,-482
5,257.3615464672219,454,-589
6,296.36447560394276,2196,588
7,291.0053717717252,12148,10812
8,195.0101494794566,12980,12096
9,186.99124471482617,404,-534
10,262.24836682046276,702,-382
11,139.30592234359602,258,-447
12,289.38272512366734,4224,2732
13,292.1904556962804,13260,11768
14,203.673369884234,11148,10280
15,188.80273726829282,54,-789
16,232.7802182317046,693,-295
17,152.55452271237323,662,-134
18,324.4887770016091,8528,7236
19,280.6369298577791,11260,9940
20,199.12147448228683,10260,9232
21,193.23015396153883,226,-863
22,244.28880674316616,422,-663
23,162.00667764015162,579,-283
24,289.3346961565446,3876,2536
25,284.12710113609364,13988,12632
26,224.26648077677592,8496,7356
27,169.29804340275172,-266,-940
28,282.8682977995237,904,-315
29,179.222055283383,250,-545
