-5.472881610576920686e-01,-5.439390524839742280e-01,6.937537560096156408e-01,-3.185722155448717646e-02,-2.222931690705128027e-02,1.623065655048077163e-02,-2.313075921474360142e-01,9.738331330128212615e-01,-2.512770432692285061e-02,-7.457557091346155020e-02,3.766025641025642218e-02,-2.037635216346148775e-03,-6.106019631410246340e-02,9.667843549679480120e-01,-6.852839543269229061e-02,-4.077461438301283048e-02,3.864151392227565401e-02,2.581474108573718340e-02,1.741912059294870307e-01,9.205353565705133301e-01,2.955541366185897023e-01,-2.271133814102563667e-02,2.063457782451922837e-02,3.515468499599358476e-02,-1.524939903846148082e-02,9.610501802884612310e-01,-1.670422676282048713e-01,-4.906444060496795156e-02,4.712383563701925265e-02,6.167680789262819201e-03
-6.532037908380685653e-01,-3.141063343394887575e-01,7.106101296164768488e-01,-2.107169411399149525e-02,2.483021129261481913e-04,-1.400548761541192851e-02,-4.004738547585228181e-01,-6.534340598366470410e-01,5.471413352272730402e-01,-5.336137251420456501e-02,2.028794722123581501e-02,-1.832511208274147096e-02,1.685680042613636465e-01,-8.614363236860785866e-01,5.548234419389204142e-01,-2.203854647549715814e-02,1.742068204012786614e-02,1.786457408558239299e-02,2.585948597301134799e-01,4.121870561079549744e-01,8.447598544034091717e-01,-4.582491787997149471e-03,7.976185191761325788e-04,2.772938121448859615e-03,3.027843128551137020e-01,-7.728410200639184158e-01,5.327342640269889795e-01,-2.348466352982955113e-02,2.329462224786934404e-02,2.508683638139213613e-03
1.735229492187501110e-01,8.614405581825642644e-01,-3.948235762746716837e-01,-2.997227718955591813e-02,-8.914345189144339682e-05,7.227044356496715137e-03,3.474988435444076318e-01,9.033588610197373914e-01,-3.591983192845403794e-01,-5.454294305098685014e-02,6.509881270559222943e-03,-2.201923571134867946e-02,1.747436523437500000e-01,9.095780222039479002e-01,-3.401746247944069101e-01,-3.406163265830592507e-02,-7.316187808388031899e-04,1.068757709703947387e-02,1.445569490136633384e-04,-6.615632709703953562e-01,-7.837588661595406014e-01,-2.291870117187500000e-02,-6.426359477796054001e-03,2.105391652960526133e-02,4.303813733552631637e-01,-7.476164165296037556e-01,-6.080515008223680296e-01,-4.123727898848685014e-02,1.423725328947368293e-02,2.320139031661197677e-03
-8.204707889766481577e-01,-4.009486607142854764e-01,4.268087869162088266e-01,-3.363372467376372910e-02,-2.034751137534336965e-02,-1.933607164320054125e-02,-3.798640324519232392e-01,-7.722865513392860315e-01,4.119966947115384359e-01,-6.501116071428572618e-02,2.631151807177197974e-02,-2.944376180460167233e-02,3.509025154532963708e-01,-8.476079584478012352e-01,5.350462525755494969e-01,-4.539540049793958087e-02,1.380668891655219624e-02,2.711302369505494414e-02,5.672754979395606689e-01,6.523866758241753105e-01,5.151554987980769829e-01,-5.000120728880499271e-02,1.157521677541208452e-02,-2.436711237980771633e-03,2.938111692994506141e-01,8.171467204670337381e-01,4.428979223901101658e-01,-6.077089414491752134e-02,2.203771570226650128e-02,-2.427790715144226286e-02
-7.263183593749997780e-01,-5.818961934840423122e-01,3.889419880319148204e-01,-2.858003656914893248e-02,5.129550365691488457e-03,7.811201379654257940e-03,-2.352892287234044089e-01,-5.488489029255318175e-02,9.363676030585104115e-01,-3.722365359042554417e-02,1.627820603390957299e-02,-5.160717253989356018e-03,1.991252493351063357e-01,8.468459109042546507e-01,5.448283743351063357e-01,-1.510425324135639125e-02,9.526678856382976915e-03,1.713399684175532373e-02,5.240244763962764729e-01,5.824831698803193403e-01,-6.705867686170212671e-01,-6.754124418218092341e-03,-8.172217835771277555e-03,1.177069481382978303e-02,3.674576130319149314e-01,8.076587433510634684e-01,-5.041815575132976290e-01,-2.315699800531915292e-02,1.514321185172872244e-02,-1.311606549202135041e-04
-7.721702938988093123e-01,-5.710146949404756311e-01,7.868071056547598641e-02,-3.444940476190475054e-02,5.941917782738095379e-03,-2.493722098214262760e-04,-2.182524181547621234e-01,6.960077194940479384e-01,6.431222098214283145e-01,-5.175258091517857123e-02,1.329345703124999896e-02,-8.299037388392849560e-03,-4.607049851190496426e-02,-3.720052083333331150e-01,9.612327938988116660e-01,-2.108968098958333495e-02,3.229050409226192665e-03,1.795654296874999584e-02,4.352934337797617070e-01,-8.458728608630965429e-01,3.450753348214286587e-01,-1.309872581845238949e-02,-1.222970145089286031e-02,6.419154575892853203e-03,7.900855654761979041e-03,-6.905947730654741212e-01,6.822381882440479162e-01,-2.562081473214286240e-02,6.644694010416685344e-03,-1.953706287202382035e-03
-1.934721573539406325e-01,8.573157269021770555e-01,5.643323815387222275e-01,-3.209785793138585780e-02,6.717184315557069366e-03,1.159999681555707804e-03,9.422819718070678530e-01,-1.178376570991846450e-01,3.617275072180708984e-01,-4.261315387228262891e-02,1.320117452870244769e-02,-1.124108355978260462e-02,-9.730609396229622510e-01,-1.825548254925268843e-01,3.250108801800272174e-01,-1.880811608355979769e-02,9.835284689198369942e-03,1.650735606317934451e-02,8.753595766813847545e-01,-5.047912597656263323e-01,2.332816745923912694e-01,-1.155189845872960780e-02,-7.191533627717394510e-03,9.128072987432060692e-03,8.552882982336922346e-01,-3.108361285665739437e-01,4.878818677819297678e-01,-2.789837381114131099e-02,1.370272429093070260e-02,-3.919850225033967919e-03
-9.237424616228081531e-01,-2.337981999269006794e-01,-3.261061997441594418e-02,-3.001359192251461250e-02,7.507324218750008674e-03,-4.145750525402041448e-03,-2.629694353070169410e-01,1.497210229349413002e-01,9.218193188048254827e-01,-5.426168162920323723e-02,2.119668882492691322e-02,-1.381143491867690108e-02,1.517769439875731874e-01,1.866433662280702621e-01,-9.705132378472194343e-01,-2.839669567799708860e-02,1.564391732913013311e-02,1.452065629568713781e-02,2.753849141081869401e-01,-4.781015853435659213e-02,9.564387449744118364e-01,-2.088615908260233259e-02,-5.275436312134531430e-04,1.066152115314327256e-02,1.464486819261696382e-01,1.247487207602335502e-01,9.592727750365500627e-01,-3.826047663103068763e-02,2.151400025127926316e-02,-4.172877261513158534e-03
-2.161805199795079901e-01,-9.573194159836068140e-01,-1.154825179303281546e-01,-2.106613409323771294e-02,1.144259093237705999e-02,-5.983446465163928980e-03,1.042800653176228498e-01,9.183449667008203310e-01,3.887919441598360892e-01,-5.129854796362704611e-02,8.875112064549195087e-03,-6.808921939036879402e-03,2.415031057889345800e-01,9.574354828381148597e-01,2.265825115266393852e-01,-2.348252593493852305e-02,3.314909387807367380e-03,2.129626664959016064e-02,3.262999487704917878e-01,-4.637871413934422371e-01,8.302142033811474864e-01,-8.504898821721316310e-03,-2.202068391393443084e-02,-3.739153752561478680e-03,2.745981685450826770e-02,9.428710937500003331e-01,2.354916431864754189e-01,-3.452988921618852652e-02,6.739882172131142664e-03,5.751312756147563578e-03
-8.354373508029511175e-01,4.012230767144080446e-01,-1.660834418402780122e-01,-3.845935397677953393e-02,-3.651089138454850606e-03,-5.755954318576388768e-04,-3.547498914930552472e-02,4.590267605251743266e-01,8.684234619140618339e-01,-5.529954698350696141e-02,1.209894816080730150e-02,-5.728403727213561905e-03,6.066521538628467658e-01,3.760308159722218213e-01,-7.188551161024279157e-01,-2.614042494032118441e-02,2.168273925781252082e-02,1.223203870985242921e-02,6.012098524305558023e-01,4.350111219618048308e-02,-8.535139295789945235e-01,-1.369815402560764853e-02,6.035274929470483413e-03,4.775153266059023634e-03,7.715386284722202115e-01,1.876322428385440721e-02,-7.419026692708342585e-01,-3.251563178168403317e-02,2.607684665256079087e-02,-1.112026638454859107e-02
